,FNR,FPR,AUTOMATED,REJECT_TRUE,threshold_for_10_model,threshold__for_3_model
10017,31.87,3.84,92.86,91.22,0.44852348993288593,0.7873825503355705
10018,31.87,3.84,92.86,91.22,0.44852348993288593,0.7940268456375839
10019,31.87,3.84,92.86,91.22,0.44852348993288593,0.8006711409395973
10020,31.87,3.84,92.86,91.22,0.44852348993288593,0.8073154362416107
10021,31.87,3.84,92.86,91.22,0.44852348993288593,0.8139597315436241
10022,31.87,3.84,92.86,91.22,0.44852348993288593,0.8206040268456376
10023,31.87,3.84,92.86,91.22,0.44852348993288593,0.827248322147651
10024,31.87,3.84,92.86,91.22,0.44852348993288593,0.8338926174496644
10025,31.87,3.84,92.86,91.22,0.44852348993288593,0.8405369127516779
10026,31.87,3.84,92.86,91.22,0.44852348993288593,0.8471812080536912
10027,31.87,3.84,92.86,91.22,0.44852348993288593,0.8538255033557047
10028,31.87,3.84,92.86,91.22,0.44852348993288593,0.8604697986577181
10029,31.87,3.84,92.86,91.22,0.44852348993288593,0.8671140939597315
10030,31.87,3.84,92.86,91.22,0.44852348993288593,0.873758389261745
10031,31.87,3.84,92.86,91.22,0.44852348993288593,0.8804026845637584
10032,31.87,3.84,92.86,91.22,0.44852348993288593,0.8870469798657719
10033,31.87,3.84,92.86,91.22,0.44852348993288593,0.8936912751677852
10034,31.87,3.84,92.86,91.22,0.44852348993288593,0.9003355704697986
10035,31.87,3.84,92.86,91.22,0.44852348993288593,0.9069798657718121
10036,31.87,3.84,92.86,91.22,0.44852348993288593,0.9136241610738255
10037,31.87,3.84,92.86,91.22,0.44852348993288593,0.9202684563758389
10038,31.87,3.84,92.86,91.22,0.44852348993288593,0.9269127516778524
10039,31.87,3.84,92.86,91.22,0.44852348993288593,0.9335570469798657
10040,31.87,3.84,92.86,91.22,0.44852348993288593,0.9402013422818791
10041,31.87,3.84,92.86,91.22,0.44852348993288593,0.9468456375838926
10042,31.87,3.84,92.86,91.22,0.44852348993288593,0.953489932885906
10043,31.87,3.84,92.86,91.22,0.44852348993288593,0.9601342281879195
10044,31.87,3.84,92.86,91.22,0.44852348993288593,0.9667785234899329
10045,31.87,3.84,92.86,91.22,0.44852348993288593,0.9734228187919463
10046,31.87,3.84,92.86,91.22,0.44852348993288593,0.9800671140939597
10047,31.87,3.84,92.86,91.22,0.44852348993288593,0.9867114093959731
10048,31.87,3.84,92.86,91.22,0.44852348993288593,0.9933557046979866
10049,31.87,3.84,92.86,91.22,0.44852348993288593,1.0
10050,30.82,8.37,88.51,86.93,0.4551677852348993,0.01
10051,31.27,6.64,90.17,88.57,0.4551677852348993,0.016644295302013425
10052,31.43,5.39,91.37,89.76,0.4551677852348993,0.023288590604026847
10053,31.52,4.96,91.78,90.17,0.4551677852348993,0.02993288590604027
10054,31.6,4.57,92.16,90.54,0.4551677852348993,0.03657718120805369
10055,31.64,4.47,92.25,90.63,0.4551677852348993,0.043221476510067115
10056,31.72,4.36,92.36,90.73,0.4551677852348993,0.04986577181208054
10057,31.78,4.26,92.46,90.83,0.4551677852348993,0.05651006711409396
10058,31.81,4.19,92.53,90.9,0.4551677852348993,0.06315436241610738
10059,31.82,4.16,92.55,90.92,0.4551677852348993,0.0697986577181208
10060,31.89,4.05,92.66,91.03,0.4551677852348993,0.07644295302013422
10061,31.91,4.02,92.7,91.06,0.4551677852348993,0.08308724832214764
10062,31.91,4.0,92.71,91.07,0.4551677852348993,0.08973154362416107
10063,31.93,3.99,92.72,91.09,0.4551677852348993,0.09637583892617449
10064,31.94,3.98,92.74,91.1,0.4551677852348993,0.10302013422818791
10065,31.95,3.95,92.76,91.12,0.4551677852348993,0.10966442953020133
10066,31.97,3.95,92.77,91.13,0.4551677852348993,0.11630872483221476
10067,31.98,3.94,92.77,91.13,0.4551677852348993,0.12295302013422818
10068,31.98,3.93,92.78,91.14,0.4551677852348993,0.12959731543624162
10069,31.99,3.93,92.78,91.14,0.4551677852348993,0.13624161073825503
10070,32.01,3.92,92.79,91.15,0.4551677852348993,0.14288590604026846
10071,32.01,3.92,92.79,91.15,0.4551677852348993,0.1495302013422819
10072,32.01,3.92,92.8,91.16,0.4551677852348993,0.1561744966442953
10073,32.01,3.91,92.8,91.16,0.4551677852348993,0.16281879194630872
10074,32.01,3.91,92.81,91.16,0.4551677852348993,0.16946308724832215
10075,32.01,3.9,92.81,91.17,0.4551677852348993,0.1761073825503356
10076,32.02,3.9,92.81,91.17,0.4551677852348993,0.182751677852349
10077,32.02,3.9,92.82,91.17,0.4551677852348993,0.1893959731543624
10078,32.03,3.89,92.82,91.18,0.4551677852348993,0.19604026845637584
10079,32.03,3.89,92.82,91.18,0.4551677852348993,0.20268456375838928
10080,32.03,3.89,92.83,91.18,0.4551677852348993,0.2093288590604027
10081,32.03,3.89,92.83,91.18,0.4551677852348993,0.2159731543624161
10082,32.03,3.88,92.83,91.19,0.4551677852348993,0.22261744966442953
10083,32.04,3.88,92.83,91.19,0.4551677852348993,0.22926174496644297
10084,32.05,3.88,92.84,91.19,0.4551677852348993,0.23590604026845638
10085,32.07,3.87,92.84,91.2,0.4551677852348993,0.2425503355704698
10086,32.07,3.87,92.85,91.2,0.4551677852348993,0.24919463087248322
10087,32.07,3.86,92.85,91.2,0.4551677852348993,0.25583892617449666
10088,32.09,3.86,92.86,91.21,0.4551677852348993,0.26248322147651004
10089,32.1,3.86,92.86,91.21,0.4551677852348993,0.2691275167785235
10090,32.1,3.85,92.86,91.21,0.4551677852348993,0.2757718120805369
10091,32.11,3.85,92.87,91.22,0.4551677852348993,0.28241610738255035
10092,32.12,3.85,92.87,91.22,0.4551677852348993,0.2890604026845638
10093,32.15,3.84,92.87,91.22,0.4551677852348993,0.29570469798657717
10094,32.17,3.84,92.87,91.22,0.4551677852348993,0.3023489932885906
10095,32.18,3.84,92.88,91.23,0.4551677852348993,0.30899328859060404
10096,32.18,3.84,92.88,91.23,0.4551677852348993,0.3156375838926174
10097,32.18,3.84,92.88,91.23,0.4551677852348993,0.32228187919463086
10098,32.18,3.83,92.88,91.23,0.4551677852348993,0.3289261744966443
10099,32.18,3.83,92.88,91.23,0.4551677852348993,0.33557046979865773
10100,32.2,3.83,92.89,91.24,0.4551677852348993,0.34221476510067117
10101,32.2,3.83,92.89,91.24,0.4551677852348993,0.34885906040268455
10102,32.2,3.83,92.89,91.24,0.4551677852348993,0.355503355704698
10103,32.21,3.83,92.89,91.24,0.4551677852348993,0.3621476510067114
10104,32.27,3.83,92.9,91.24,0.4551677852348993,0.3687919463087248
10105,32.27,3.83,92.9,91.24,0.4551677852348993,0.37543624161073824
10106,32.27,3.83,92.9,91.24,0.4551677852348993,0.3820805369127517
10107,32.28,3.82,92.9,91.24,0.4551677852348993,0.3887248322147651
10108,32.28,3.82,92.9,91.24,0.4551677852348993,0.39536912751677855
10109,32.28,3.82,92.9,91.24,0.4551677852348993,0.40201342281879193
10110,32.28,3.82,92.9,91.24,0.4551677852348993,0.40865771812080537
10111,32.28,3.82,92.9,91.24,0.4551677852348993,0.4153020134228188
10112,32.28,3.82,92.9,91.25,0.4551677852348993,0.4219463087248322
10113,32.28,3.82,92.9,91.25,0.4551677852348993,0.4285906040268456
10114,32.28,3.82,92.9,91.25,0.4551677852348993,0.43523489932885906
10115,32.28,3.82,92.9,91.25,0.4551677852348993,0.4418791946308725
10116,32.28,3.82,92.9,91.25,0.4551677852348993,0.44852348993288593
10117,32.28,3.82,92.9,91.25,0.4551677852348993,0.4551677852348993
10118,32.28,3.82,92.9,91.25,0.4551677852348993,0.46181208053691275
10119,32.28,3.82,92.9,91.25,0.4551677852348993,0.4684563758389262
10120,32.28,3.82,92.9,91.25,0.4551677852348993,0.47510067114093957
10121,32.29,3.82,92.9,91.25,0.4551677852348993,0.481744966442953
10122,32.29,3.82,92.9,91.25,0.4551677852348993,0.48838926174496644
10123,32.29,3.82,92.9,91.25,0.4551677852348993,0.4950335570469799
10124,32.29,3.82,92.9,91.25,0.4551677852348993,0.5016778523489933
10125,32.29,3.82,92.9,91.25,0.4551677852348993,0.5083221476510067
10126,32.29,3.82,92.9,91.25,0.4551677852348993,0.5149664429530201
10127,32.29,3.82,92.9,91.25,0.4551677852348993,0.5216107382550336
10128,32.29,3.82,92.9,91.25,0.4551677852348993,0.528255033557047
10129,32.29,3.82,92.9,91.25,0.4551677852348993,0.5348993288590604
10130,32.29,3.81,92.91,91.25,0.4551677852348993,0.5415436241610738
10131,32.29,3.81,92.91,91.25,0.4551677852348993,0.5481879194630872
10132,32.29,3.81,92.91,91.25,0.4551677852348993,0.5548322147651007
10133,32.29,3.81,92.91,91.25,0.4551677852348993,0.5614765100671141
10134,32.29,3.81,92.91,91.25,0.4551677852348993,0.5681208053691276
10135,32.29,3.81,92.91,91.25,0.4551677852348993,0.574765100671141
10136,32.29,3.81,92.91,91.25,0.4551677852348993,0.5814093959731543
10137,32.31,3.81,92.91,91.25,0.4551677852348993,0.5880536912751678
10138,32.31,3.81,92.91,91.25,0.4551677852348993,0.5946979865771812
10139,32.31,3.81,92.91,91.25,0.4551677852348993,0.6013422818791946
10140,32.31,3.81,92.91,91.25,0.4551677852348993,0.6079865771812081
10141,32.31,3.81,92.91,91.25,0.4551677852348993,0.6146308724832215
10142,32.31,3.81,92.91,91.25,0.4551677852348993,0.6212751677852348
10143,32.31,3.81,92.91,91.25,0.4551677852348993,0.6279194630872483
10144,32.31,3.81,92.91,91.25,0.4551677852348993,0.6345637583892617
10145,32.31,3.81,92.91,91.25,0.4551677852348993,0.6412080536912752
10146,32.31,3.81,92.91,91.25,0.4551677852348993,0.6478523489932886
10147,32.31,3.81,92.91,91.25,0.4551677852348993,0.654496644295302
10148,32.31,3.81,92.91,91.25,0.4551677852348993,0.6611409395973155
10149,32.31,3.81,92.91,91.25,0.4551677852348993,0.6677852348993288
10150,32.31,3.81,92.91,91.25,0.4551677852348993,0.6744295302013423
10151,32.31,3.81,92.91,91.25,0.4551677852348993,0.6810738255033557
10152,32.31,3.81,92.91,91.25,0.4551677852348993,0.6877181208053691
10153,32.31,3.81,92.91,91.25,0.4551677852348993,0.6943624161073826
10154,32.31,3.81,92.91,91.25,0.4551677852348993,0.701006711409396
10155,32.31,3.81,92.91,91.25,0.4551677852348993,0.7076510067114093
10156,32.31,3.81,92.91,91.25,0.4551677852348993,0.7142953020134228
10157,32.31,3.81,92.91,91.25,0.4551677852348993,0.7209395973154362
10158,32.31,3.81,92.91,91.25,0.4551677852348993,0.7275838926174496
10159,32.31,3.81,92.91,91.25,0.4551677852348993,0.7342281879194631
10160,32.31,3.81,92.91,91.25,0.4551677852348993,0.7408724832214765
10161,32.31,3.81,92.91,91.25,0.4551677852348993,0.74751677852349
10162,32.31,3.81,92.91,91.25,0.4551677852348993,0.7541610738255033
10163,32.31,3.81,92.91,91.25,0.4551677852348993,0.7608053691275167
10164,32.31,3.81,92.91,91.25,0.4551677852348993,0.7674496644295302
10165,32.31,3.81,92.91,91.25,0.4551677852348993,0.7740939597315436
10166,32.31,3.81,92.91,91.25,0.4551677852348993,0.7807382550335571
10167,32.31,3.81,92.91,91.25,0.4551677852348993,0.7873825503355705
10168,32.31,3.81,92.91,91.25,0.4551677852348993,0.7940268456375839
10169,32.31,3.81,92.91,91.25,0.4551677852348993,0.8006711409395973
10170,32.31,3.81,92.91,91.25,0.4551677852348993,0.8073154362416107
10171,32.31,3.81,92.91,91.25,0.4551677852348993,0.8139597315436241
10172,32.31,3.81,92.91,91.25,0.4551677852348993,0.8206040268456376
10173,32.31,3.81,92.91,91.25,0.4551677852348993,0.827248322147651
10174,32.31,3.81,92.91,91.25,0.4551677852348993,0.8338926174496644
10175,32.31,3.81,92.91,91.25,0.4551677852348993,0.8405369127516779
10176,32.31,3.81,92.91,91.25,0.4551677852348993,0.8471812080536912
10177,32.31,3.81,92.91,91.25,0.4551677852348993,0.8538255033557047
10178,32.31,3.81,92.91,91.25,0.4551677852348993,0.8604697986577181
10179,32.31,3.81,92.91,91.25,0.4551677852348993,0.8671140939597315
10180,32.31,3.81,92.91,91.25,0.4551677852348993,0.873758389261745
10181,32.31,3.81,92.91,91.25,0.4551677852348993,0.8804026845637584
10182,32.31,3.81,92.91,91.25,0.4551677852348993,0.8870469798657719
10183,32.31,3.81,92.91,91.25,0.4551677852348993,0.8936912751677852
10184,32.31,3.81,92.91,91.25,0.4551677852348993,0.9003355704697986
10185,32.31,3.81,92.91,91.25,0.4551677852348993,0.9069798657718121
10186,32.31,3.81,92.91,91.25,0.4551677852348993,0.9136241610738255
10187,32.31,3.81,92.91,91.25,0.4551677852348993,0.9202684563758389
10188,32.31,3.81,92.91,91.25,0.4551677852348993,0.9269127516778524
10189,32.31,3.81,92.91,91.25,0.4551677852348993,0.9335570469798657
10190,32.31,3.81,92.91,91.25,0.4551677852348993,0.9402013422818791
10191,32.31,3.81,92.91,91.25,0.4551677852348993,0.9468456375838926
10192,32.31,3.81,92.91,91.25,0.4551677852348993,0.953489932885906
10193,32.31,3.81,92.91,91.25,0.4551677852348993,0.9601342281879195
10194,32.31,3.81,92.91,91.25,0.4551677852348993,0.9667785234899329
10195,32.31,3.81,92.91,91.25,0.4551677852348993,0.9734228187919463
10196,32.31,3.81,92.91,91.25,0.4551677852348993,0.9800671140939597
10197,32.31,3.81,92.91,91.25,0.4551677852348993,0.9867114093959731
10198,32.31,3.81,92.91,91.25,0.4551677852348993,0.9933557046979866
10199,32.31,3.81,92.91,91.25,0.4551677852348993,1.0
10200,31.41,8.33,88.58,86.97,0.46181208053691275,0.01
10201,31.85,6.6,90.24,88.6,0.46181208053691275,0.016644295302013425
10202,32.02,5.35,91.44,89.79,0.46181208053691275,0.023288590604026847
10203,32.11,4.92,91.85,90.2,0.46181208053691275,0.02993288590604027
10204,32.19,4.53,92.22,90.57,0.46181208053691275,0.03657718120805369
10205,32.23,4.43,92.32,90.66,0.46181208053691275,0.043221476510067115
10206,32.31,4.32,92.43,90.77,0.46181208053691275,0.04986577181208054
10207,32.37,4.22,92.53,90.87,0.46181208053691275,0.05651006711409396
10208,32.4,4.15,92.59,90.93,0.46181208053691275,0.06315436241610738
10209,32.41,4.13,92.62,90.96,0.46181208053691275,0.0697986577181208
10210,32.48,4.01,92.73,91.06,0.46181208053691275,0.07644295302013422
10211,32.5,3.98,92.76,91.1,0.46181208053691275,0.08308724832214764
10212,32.5,3.96,92.78,91.11,0.46181208053691275,0.08973154362416107
10213,32.52,3.95,92.79,91.12,0.46181208053691275,0.09637583892617449
10214,32.53,3.94,92.8,91.13,0.46181208053691275,0.10302013422818791
10215,32.54,3.92,92.82,91.15,0.46181208053691275,0.10966442953020133
10216,32.56,3.91,92.83,91.16,0.46181208053691275,0.11630872483221476
10217,32.57,3.9,92.84,91.17,0.46181208053691275,0.12295302013422818
10218,32.57,3.9,92.85,91.18,0.46181208053691275,0.12959731543624162
10219,32.58,3.89,92.85,91.18,0.46181208053691275,0.13624161073825503
10220,32.6,3.89,92.86,91.18,0.46181208053691275,0.14288590604026846
10221,32.6,3.88,92.86,91.19,0.46181208053691275,0.1495302013422819
10222,32.6,3.88,92.86,91.19,0.46181208053691275,0.1561744966442953
10223,32.6,3.88,92.87,91.19,0.46181208053691275,0.16281879194630872
10224,32.6,3.87,92.87,91.2,0.46181208053691275,0.16946308724832215
10225,32.6,3.86,92.88,91.2,0.46181208053691275,0.1761073825503356
10226,32.61,3.86,92.88,91.21,0.46181208053691275,0.182751677852349
10227,32.61,3.86,92.88,91.21,0.46181208053691275,0.1893959731543624
10228,32.62,3.85,92.89,91.21,0.46181208053691275,0.19604026845637584
10229,32.62,3.85,92.89,91.22,0.46181208053691275,0.20268456375838928
10230,32.62,3.85,92.89,91.22,0.46181208053691275,0.2093288590604027
10231,32.62,3.85,92.89,91.22,0.46181208053691275,0.2159731543624161
10232,32.62,3.85,92.89,91.22,0.46181208053691275,0.22261744966442953
10233,32.63,3.84,92.9,91.22,0.46181208053691275,0.22926174496644297
10234,32.64,3.84,92.9,91.23,0.46181208053691275,0.23590604026845638
10235,32.66,3.83,92.91,91.23,0.46181208053691275,0.2425503355704698
10236,32.66,3.83,92.91,91.24,0.46181208053691275,0.24919463087248322
10237,32.66,3.83,92.92,91.24,0.46181208053691275,0.25583892617449666
10238,32.68,3.82,92.92,91.25,0.46181208053691275,0.26248322147651004
10239,32.69,3.82,92.93,91.25,0.46181208053691275,0.2691275167785235
10240,32.69,3.82,92.93,91.25,0.46181208053691275,0.2757718120805369
10241,32.7,3.81,92.93,91.25,0.46181208053691275,0.28241610738255035
10242,32.71,3.81,92.93,91.26,0.46181208053691275,0.2890604026845638
10243,32.74,3.81,92.94,91.26,0.46181208053691275,0.29570469798657717
10244,32.76,3.81,92.94,91.26,0.46181208053691275,0.3023489932885906
10245,32.77,3.8,92.94,91.26,0.46181208053691275,0.30899328859060404
10246,32.77,3.8,92.95,91.27,0.46181208053691275,0.3156375838926174
10247,32.77,3.8,92.95,91.27,0.46181208053691275,0.32228187919463086
10248,32.77,3.8,92.95,91.27,0.46181208053691275,0.3289261744966443
10249,32.77,3.8,92.95,91.27,0.46181208053691275,0.33557046979865773
10250,32.79,3.79,92.95,91.27,0.46181208053691275,0.34221476510067117
10251,32.79,3.79,92.96,91.27,0.46181208053691275,0.34885906040268455
10252,32.79,3.79,92.96,91.27,0.46181208053691275,0.355503355704698
10253,32.8,3.79,92.96,91.27,0.46181208053691275,0.3621476510067114
10254,32.86,3.79,92.96,91.28,0.46181208053691275,0.3687919463087248
10255,32.86,3.79,92.96,91.28,0.46181208053691275,0.37543624161073824
10256,32.86,3.79,92.96,91.28,0.46181208053691275,0.3820805369127517
10257,32.87,3.79,92.96,91.28,0.46181208053691275,0.3887248322147651
10258,32.87,3.79,92.96,91.28,0.46181208053691275,0.39536912751677855
10259,32.87,3.79,92.97,91.28,0.46181208053691275,0.40201342281879193
10260,32.87,3.78,92.97,91.28,0.46181208053691275,0.40865771812080537
10261,32.87,3.78,92.97,91.28,0.46181208053691275,0.4153020134228188
10262,32.87,3.78,92.97,91.28,0.46181208053691275,0.4219463087248322
10263,32.87,3.78,92.97,91.28,0.46181208053691275,0.4285906040268456
10264,32.87,3.78,92.97,91.28,0.46181208053691275,0.43523489932885906
10265,32.87,3.78,92.97,91.28,0.46181208053691275,0.4418791946308725
10266,32.87,3.78,92.97,91.28,0.46181208053691275,0.44852348993288593
10267,32.87,3.78,92.97,91.28,0.46181208053691275,0.4551677852348993
10268,32.87,3.78,92.97,91.28,0.46181208053691275,0.46181208053691275
10269,32.87,3.78,92.97,91.28,0.46181208053691275,0.4684563758389262
10270,32.87,3.78,92.97,91.28,0.46181208053691275,0.47510067114093957
10271,32.88,3.78,92.97,91.28,0.46181208053691275,0.481744966442953
10272,32.88,3.78,92.97,91.28,0.46181208053691275,0.48838926174496644
10273,32.88,3.78,92.97,91.28,0.46181208053691275,0.4950335570469799
10274,32.88,3.78,92.97,91.28,0.46181208053691275,0.5016778523489933
10275,32.88,3.78,92.97,91.28,0.46181208053691275,0.5083221476510067
10276,32.88,3.78,92.97,91.28,0.46181208053691275,0.5149664429530201
10277,32.88,3.78,92.97,91.28,0.46181208053691275,0.5216107382550336
10278,32.88,3.78,92.97,91.28,0.46181208053691275,0.528255033557047
10279,32.88,3.78,92.97,91.28,0.46181208053691275,0.5348993288590604
10280,32.88,3.78,92.97,91.29,0.46181208053691275,0.5415436241610738
10281,32.88,3.78,92.97,91.29,0.46181208053691275,0.5481879194630872
10282,32.88,3.78,92.97,91.29,0.46181208053691275,0.5548322147651007
10283,32.88,3.78,92.97,91.29,0.46181208053691275,0.5614765100671141
10284,32.88,3.78,92.98,91.29,0.46181208053691275,0.5681208053691276
10285,32.88,3.78,92.98,91.29,0.46181208053691275,0.574765100671141
10286,32.88,3.77,92.98,91.29,0.46181208053691275,0.5814093959731543
10287,32.9,3.77,92.98,91.29,0.46181208053691275,0.5880536912751678
10288,32.9,3.77,92.98,91.29,0.46181208053691275,0.5946979865771812
10289,32.9,3.77,92.98,91.29,0.46181208053691275,0.6013422818791946
10290,32.9,3.77,92.98,91.29,0.46181208053691275,0.6079865771812081
10291,32.9,3.77,92.98,91.29,0.46181208053691275,0.6146308724832215
10292,32.9,3.77,92.98,91.29,0.46181208053691275,0.6212751677852348
10293,32.9,3.77,92.98,91.29,0.46181208053691275,0.6279194630872483
10294,32.9,3.77,92.98,91.29,0.46181208053691275,0.6345637583892617
10295,32.9,3.77,92.98,91.29,0.46181208053691275,0.6412080536912752
10296,32.9,3.77,92.98,91.29,0.46181208053691275,0.6478523489932886
10297,32.9,3.77,92.98,91.29,0.46181208053691275,0.654496644295302
10298,32.9,3.77,92.98,91.29,0.46181208053691275,0.6611409395973155
10299,32.9,3.77,92.98,91.29,0.46181208053691275,0.6677852348993288
10300,32.9,3.77,92.98,91.29,0.46181208053691275,0.6744295302013423
10301,32.9,3.77,92.98,91.29,0.46181208053691275,0.6810738255033557
10302,32.9,3.77,92.98,91.29,0.46181208053691275,0.6877181208053691
10303,32.9,3.77,92.98,91.29,0.46181208053691275,0.6943624161073826
10304,32.9,3.77,92.98,91.29,0.46181208053691275,0.701006711409396
10305,32.9,3.77,92.98,91.29,0.46181208053691275,0.7076510067114093
10306,32.9,3.77,92.98,91.29,0.46181208053691275,0.7142953020134228
10307,32.9,3.77,92.98,91.29,0.46181208053691275,0.7209395973154362
10308,32.9,3.77,92.98,91.29,0.46181208053691275,0.7275838926174496
10309,32.9,3.77,92.98,91.29,0.46181208053691275,0.7342281879194631
10310,32.9,3.77,92.98,91.29,0.46181208053691275,0.7408724832214765
10311,32.9,3.77,92.98,91.29,0.46181208053691275,0.74751677852349
10312,32.9,3.77,92.98,91.29,0.46181208053691275,0.7541610738255033
